id,month,abg_sku,combo_code,upc,brand,valid_from,valid_to,description,combo_pack_price,qty_items,qty_value,qty_unit,fline_price,combo_price,total_savings,comments
12967,2026-05,2565442,2565444,89552100925,700258,2026-05-01,2026-05-31,ST ELDER ESPRSSO,92.22,2   B,2.0,B,18.45,15.37,18.48,CONTAINS: 4BTLS 750ML ELDERFLOWER & 2BTLS 750ML ESPRESSO
12968,2026-05,560243,2569742,5060716145391,665232,2026-05-01,2026-05-31,GLENDRONACH 15YR 6P,156.0,1   B,1.0,B,93.09,66.83,61.27,CONTAINS: 2BTL 700ML GLENDRONACH 12 YR & 1 BTL 700ML 15YR
12969,2026-05,2569744,2569742,5060716145384,665231,2026-05-01,2026-05-31,GLENDRONACH 12YR 6P,156.0,2   B,2.0,B,62.09,44.58,61.27,CONTAINS: 2BTL 700ML GLENDRONACH 12 YR & 1 BTL 700ML 15YR
12970,2026-05,2569744,2569750,5060716145384,665231,2026-05-01,2026-05-31,GLENDRONACH 12YR 6P,143.0,2   B,2.0,B,62.09,44.11,58.27,CONTAINS: 2BT 700ML GLENDRONACH 12YR&1BT 700ML ODE TO DARK
12971,2026-05,2570640,2569750,5060716145506,728109,2026-05-01,2026-05-31,GLENDRON ODE DARK 6P,143.0,1   B,1.0,B,77.09,54.77,58.27,CONTAINS: 2BT 700ML GLENDRONACH 12YR&1BT 700ML ODE TO DARK
12972,2026-05,2569744,2569751,5060716145384,665231,2026-05-01,2026-05-31,GLENDRONACH 12YR 6P,1179.0,1   C,1.0,C,62.09,49.5,299.72,CONTAINS: 1CS 700ML GLENDRONACH 12YR & 2BT 700ML 28YR CASK
12973,2026-05,2570340,2569751,5060716143809,704779,2026-05-01,2026-05-31,GLENDRON 28Y 1767 6P,1179.0,2   B,2.0,B,553.09,440.97,299.72,CONTAINS: 1CS 700ML GLENDRONACH 12YR & 2BT 700ML 28YR CASK
12974,2026-05,2570440,2570441,5060716145483,728110,2026-05-01,2026-05-31,GLENDRON ODE VAL 6P,365.09,2   B,2.0,B,67.09,56.63,67.45,"CONTAINS: 2B 700ML EA GLENDRONACH ODE TO VALLEY,EMBER &DARK"
12975,2026-05,2570540,2570441,5060716145490,728111,2026-05-01,2026-05-31,GLENDRON ODE EMBER6P,365.09,2   B,2.0,B,72.09,60.85,67.45,"CONTAINS: 2B 700ML EA GLENDRONACH ODE TO VALLEY,EMBER &DARK"
12976,2026-05,2570640,2570441,5060716145506,728109,2026-05-01,2026-05-31,GLENDRON ODE DARK 6P,365.09,2   B,2.0,B,77.09,65.07,67.45,"CONTAINS: 2B 700ML EA GLENDRONACH ODE TO VALLEY,EMBER &DARK"
12977,2026-05,2573242,2573243,87229127022,745208,2026-05-01,2026-05-31,LUXARDO ESPRESSO 6P,48.0,1   B,1.0,B,26.09,24.0,4.18,CONTAINS: 1BTL EA 750ML  ESPRESSO  & DECAF ESPRESSO
12978,2026-05,2573440,2573243,87229127190,812548,2026-05-01,2026-05-31,LUXARDO DECAF ESP,48.0,1   B,1.0,B,26.09,24.0,4.18,CONTAINS: 1BTL EA 750ML  ESPRESSO  & DECAF ESPRESSO
12979,2026-05,2573242,2573245,87229127022,745208,2026-05-01,2026-05-31,LUXARDO ESPRESSO 6P,132.54,3   B,3.0,B,26.09,22.09,24.0,CONTAINS: 3BTLS EA 750ML ESPRESSO & DECAF ESPRESSO
12980,2026-05,2573440,2573245,87229127190,812548,2026-05-01,2026-05-31,LUXARDO DECAF ESP,132.54,3   B,3.0,B,26.09,22.09,24.0,CONTAINS: 3BTLS EA 750ML ESPRESSO & DECAF ESPRESSO
12981,2026-05,2711210,2711244,0,671812,2026-05-01,2026-05-31,TWENTY ACR CAB SV 21,278.0,1   C,1.0,C,30.0,22.78,88.0,CONTAINS: 3CS 750ML CAB SAUV 22 & 1CS 3L CAB SAUV 21
12982,2026-05,2711241,2711244,80887496592,671812,2026-05-01,2026-05-31,TWENTY ACR CAB SV 22,278.0,3   C,3.0,C,9.33,7.08,88.0,CONTAINS: 3CS 750ML CAB SAUV 22 & 1CS 3L CAB SAUV 21
12983,2026-05,2714142,2714144,80887496493,671810,2026-05-01,2026-05-31,PHANTOM CHARDONNAY23,132.0,6   B,6.0,B,14.33,10.87,42.0,CONTAINS: 6BTLS EA 750ML CHARDONNAY & RED BLEND
12984,2026-05,2714241,2714144,80887490231,671811,2026-05-01,2026-05-31,PHANTOM RED BLEND 21,132.0,6   B,6.0,B,14.67,11.12,42.0,CONTAINS: 6BTLS EA 750ML CHARDONNAY & RED BLEND
12985,2026-05,2714210,2714244,80887490231,671811,2026-05-01,2026-05-31,PHANTOM RED BLEND 20,446.25,1   C,1.0,C,48.36,37.43,130.23,CONTAINS: 3CS 750ML RED BLEND 21 & 1CS 3L RED BLEND 20
12986,2026-05,2714241,2714244,80887490231,671811,2026-05-01,2026-05-31,PHANTOM RED BLEND 21,446.25,3   C,3.0,C,14.67,11.35,130.23,CONTAINS: 3CS 750ML RED BLEND 21 & 1CS 3L RED BLEND 20
12987,2026-05,849847,2730934,89121188521,119052,2026-05-01,2026-05-31,J LOHR MER LOS OS 23,399.0,1   C,1.0,C,14.59,8.65,273.96,CONTAINS: 3CS 750ML J LOHR CHARD & 1CS 750ML J LOHR MERLOT
12988,2026-05,2730948,2730934,89121068823,545047,2026-05-01,2026-05-31,J LOHR EST CH 23,399.0,3   C,3.0,C,13.83,8.19,273.96,CONTAINS: 3CS 750ML J LOHR CHARD & 1CS 750ML J LOHR MERLOT
12989,2026-05,2731240,2731242,89121188514,108103,2026-05-01,2026-05-31,J LOHR 7 EST CAB 22,475.0,3   C,3.0,C,15.09,10.79,188.78,CONTAINS: 750ML EA 3CS J LOHR 7 CAB & 1CS PURE PASO CAB
12990,2026-05,2731347,2731242,89121408520,505252,2026-05-01,2026-05-31,J LOHR PURE P RB236P,475.0,1   C,1.0,C,20.09,14.37,188.78,CONTAINS: 750ML EA 3CS J LOHR 7 CAB & 1CS PURE PASO CAB
12991,2026-05,2731240,2731244,89121188514,108103,2026-05-01,2026-05-31,J LOHR 7 EST CAB 22,500.0,3   C,3.0,C,15.09,10.91,191.2,CONTAINS: 750ML EA 3CS J LOHR 7 CAB & 1CS HILLTOP CAB
12992,2026-05,2732943,2731244,0,672070,2026-05-01,2026-05-31,J LOHR HLT CAB 23 6P,500.0,1   C,1.0,C,24.66,17.83,191.2,CONTAINS: 750ML EA 3CS J LOHR 7 CAB & 1CS HILLTOP CAB
12993,2026-05,2789030,2792032,84380315237,76394,2026-05-01,2026-05-31,J BOULAINE PEACH SCH,72.0,2   B,2.0,B,6.21,6.0,2.52,"CONTAINS: J BOUL, LITERS, 8 BTL TRIPL, 2 BTPEACH & BLUE CUR"
12994,2026-05,2792030,2792032,84380314735,76398,2026-05-01,2026-05-31,J BOULAINE TRIP SEC,72.0,8   B,8.0,B,6.21,6.0,2.52,"CONTAINS: J BOUL, LITERS, 8 BTL TRIPL, 2 BTPEACH & BLUE CUR"
12995,2026-05,2797030,2792032,8438031553,83468,2026-05-01,2026-05-31,J BOULAINE BLUE CUR,72.0,2   B,2.0,B,6.21,6.0,2.52,"CONTAINS: J BOUL, LITERS, 8 BTL TRIPL, 2 BTPEACH & BLUE CUR"
12996,2026-05,2800741,2800742,860012986811,750607,2026-05-01,2026-05-31,OZAMA RUM BLANCO 6P,507.7,2   C,2.0,C,22.59,15.23,245.0,"CONTAINS: 700ML 2CS OZAMA BLANCO, 2CS ANEJO & 1CS GRAN ANEJ"
12997,2026-05,2800841,2800742,860012986828,750606,2026-05-01,2026-05-31,OZAMA RUM ANEJO 6P,507.7,2   C,2.0,C,22.59,15.23,245.0,"CONTAINS: 700ML 2CS OZAMA BLANCO, 2CS ANEJO & 1CS GRAN ANEJ"
12998,2026-05,2800941,2800742,860012986835,750605,2026-05-01,2026-05-31,OZAMA RUM GR ANEJO6P,507.7,1   C,1.0,C,35.09,23.66,245.0,"CONTAINS: 700ML 2CS OZAMA BLANCO, 2CS ANEJO & 1CS GRAN ANEJ"
12999,2026-05,2814840,2814841,5060716144202,625144,2026-05-01,2026-05-31,GLENGLASSAUGH 12YR6P,127.0,1   B,1.0,B,52.09,39.31,41.27,"CONTAINS: 1BTL EACH GLENGLASSAUGH 12YR, SANDEND & POTSOY"
13000,2026-05,2814940,2814841,5060716144165,625416,2026-05-01,2026-05-31,GLENGLASSAUGH SAND6P,127.0,1   B,1.0,B,56.09,42.33,41.27,"CONTAINS: 1BTL EACH GLENGLASSAUGH 12YR, SANDEND & POTSOY"
13001,2026-05,2815040,2814841,5060716144189,625460,2026-05-01,2026-05-31,GLENGLASSAUGH PORT6P,127.0,1   B,1.0,B,60.09,45.34,41.27,"CONTAINS: 1BTL EACH GLENGLASSAUGH 12YR, SANDEND & POTSOY"
13002,2026-05,2911840,2912042,860011427261,739995,2026-05-01,2026-05-31,CHINOLA LIQ PINEAP6P,104.99,2   B,2.0,B,25.09,17.49,45.55,"CONTAINS: 2BT 750ML EA CHINOLA PASSIONFRUIT, MANGO & PINEAP"
13003,2026-05,2911940,2912042,868932000181,673475,2026-05-01,2026-05-31,CHINOLA LIQ MANGO 6P,104.99,2   B,2.0,B,25.09,17.49,45.55,"CONTAINS: 2BT 750ML EA CHINOLA PASSIONFRUIT, MANGO & PINEAP"
13004,2026-05,2912040,2912042,868932000105,421141,2026-05-01,2026-05-31,CHINOLA LIQ PASSFR6P,104.99,2   B,2.0,B,25.09,17.49,45.55,"CONTAINS: 2BT 750ML EA CHINOLA PASSIONFRUIT, MANGO & PINEAP"
13005,2026-05,2952340,2952343,877397005266,477343,2026-05-01,2026-05-31,PIPER HD BRUT NV 6P,499.0,1   C,1.0,C,51.1,36.78,194.2,CONTAINS: 1CS 750ML EA PIPER HD BRUT & CHARLES HD BRUT
13006,2026-05,4215140,2952343,101151188,386178,2026-05-01,2026-05-31,C HEID BRUT RES 6P,499.0,1   C,1.0,C,64.43,46.37,194.2,CONTAINS: 1CS 750ML EA PIPER HD BRUT & CHARLES HD BRUT
13007,2026-05,2950743,2956943,813497005270,584038,2026-05-01,2026-05-31,ARMAND BRG GLD WBOX6,1050.0,2   B,2.0,B,225.0,196.87,150.0,CONTAINS: 2BTL 750ML EACH ARMAND DE BRIGNAC ROSE AND GOLD
13008,2026-05,2956940,2956943,813497005331,584048,2026-05-01,2026-05-31,ARMAND BRG ROS WBOX6,1050.0,2   B,2.0,B,375.0,328.12,150.0,CONTAINS: 2BTL 750ML EACH ARMAND DE BRIGNAC ROSE AND GOLD
13009,2026-05,2960440,2960441,84848805362,88457,2026-05-01,2026-05-31,MOLETTO PRO TREV,262.0,2   C,2.0,C,9.99,9.92,1.76,CONTAINS: 2C 750ML MOLETTO PROSECCO TREV & 1C PROSECCO ROSE
13010,2026-05,2963940,2960441,84848805331,563353,2026-05-01,2026-05-31,MOLETTO PROS ROSE,262.0,1   C,1.0,C,2.0,1.98,1.76,CONTAINS: 2C 750ML MOLETTO PROSECCO TREV & 1C PROSECCO ROSE
13011,2026-05,3122040,3122042,851334005007,811398,2026-05-01,2026-05-31,HANSON VODKA 6P,74.0,2   B,2.0,B,24.0,18.49,22.0,CONTAINS: 2BTS 750ML HANSON VOD & 1BTS EA-LEMON & MANDARIN
13012,2026-05,3122540,3122042,851334005038,811397,2026-05-01,2026-05-31,HANSON MANDARIN 6P,74.0,1   B,1.0,B,24.0,18.49,22.0,CONTAINS: 2BTS 750ML HANSON VOD & 1BTS EA-LEMON & MANDARIN
13013,2026-05,3122740,3122042,851334005205,811396,2026-05-01,2026-05-31,HANSON MEYER LEMON6P,74.0,1   B,1.0,B,24.0,18.49,22.0,CONTAINS: 2BTS 750ML HANSON VOD & 1BTS EA-LEMON & MANDARIN
13014,2026-05,3214546,3214541,853098005002,536765,2026-05-01,2026-05-31,LEVIATHAN RED WINE22,357.0,6   B,6.0,B,34.99,24.49,152.88,"CONTAINS: LEVIATHAN RED WINE, FLOWERS P NOIR 6BTL750ML"
13015,2026-05,3221841,3214541,5936900163,536754,2026-05-01,2026-05-31,FLOWERS PN SC 23,357.0,6   B,6.0,B,49.99,35.0,152.88,"CONTAINS: LEVIATHAN RED WINE, FLOWERS P NOIR 6BTL750ML"
13016,2026-05,3214540,3214542,853098005002,536765,2026-05-01,2026-05-31,LEVIATHAN RED WINE21,320.0,6   B,6.0,B,34.99,23.33,159.88,CONTAINS: LEVIATHAN RED WINE FLOWERS CHARD 6BTLS 750ML EACH
13017,2026-05,3221542,3214542,0,536750,2026-05-01,2026-05-31,FLOWERS CH SC 24,320.0,6   B,6.0,B,44.99,29.99,159.88,CONTAINS: LEVIATHAN RED WINE FLOWERS CHARD 6BTLS 750ML EACH
13018,2026-05,3214520,3214543,859369001834,536765,2026-05-01,2026-05-31,LEVIATHAN RED WINE21,477.21,1   B,1.0,B,64.0,63.11,6.67,"CONTAINS: LEVIATHAN RED WINE 1 CS 750ML, 1 BTL 1.5L"
13019,2026-05,3214540,3214543,853098005002,536765,2026-05-01,2026-05-31,LEVIATHAN RED WINE21,477.21,1   C,1.0,C,34.99,34.5,6.67,"CONTAINS: LEVIATHAN RED WINE 1 CS 750ML, 1 BTL 1.5L"
13020,2026-05,3214540,3214544,853098005002,536765,2026-05-01,2026-05-31,LEVIATHAN RED WINE21,1260.0,1   C,1.0,C,34.99,27.22,359.64,"CONTAINS: LEVIATHAN REDWINE 1 CS 750, FLOWRS PNOIR 2 CS 750"
13021,2026-05,3221841,3214544,5936900163,536754,2026-05-01,2026-05-31,FLOWERS PN SC 23,1260.0,2   C,2.0,C,49.99,38.89,359.64,"CONTAINS: LEVIATHAN REDWINE 1 CS 750, FLOWRS PNOIR 2 CS 750"
13022,2026-05,3214540,3214545,853098005002,536765,2026-05-01,2026-05-31,LEVIATHAN RED WINE21,340.0,1   C,1.0,C,34.99,22.88,179.86,"CONTAINS: LEVIATHAN RED 1 CS 750ML, FLOWER PNOIR 2 BLS 750M"
13023,2026-05,3221841,3214545,5936900163,536754,2026-05-01,2026-05-31,FLOWERS PN SC 23,340.0,2   B,2.0,B,49.99,32.69,179.86,"CONTAINS: LEVIATHAN RED 1 CS 750ML, FLOWER PNOIR 2 BLS 750M"
13024,2026-05,3221542,3221822,0,536750,2026-05-01,2026-05-31,FLOWERS CH SC 24,659.87,6   B,6.0,B,44.99,44.31,10.0,"CONTAINS: 6BTL EA 750ML CHAR & PN, & 1 BTL 1.5L PN"
13025,2026-05,3221823,3221822,859369001650,536754,2026-05-01,2026-05-31,FLOWERS PN SC 23,659.87,1   B,1.0,B,99.99,98.5,10.0,"CONTAINS: 6BTL EA 750ML CHAR & PN, & 1 BTL 1.5L PN"
13026,2026-05,3221841,3221822,5936900163,536754,2026-05-01,2026-05-31,FLOWERS PN SC 23,659.87,6   B,6.0,B,49.99,49.24,10.0,"CONTAINS: 6BTL EA 750ML CHAR & PN, & 1 BTL 1.5L PN"
13027,2026-05,3221542,3221842,0,536750,2026-05-01,2026-05-31,FLOWERS CH SC 24,1139.76,1   C,1.0,C,44.99,44.99,0.0,CONTAINS: FLOWERS PINOT AND CHARD 1 CS 750ML EACH
13028,2026-05,3221841,3221842,5936900163,536754,2026-05-01,2026-05-31,FLOWERS PN SC 23,1139.76,1   C,1.0,C,49.99,49.99,0.0,CONTAINS: FLOWERS PINOT AND CHARD 1 CS 750ML EACH
13029,2026-05,2113190,3283044,86000469156300,742457,2026-05-01,2026-05-31,CREEK WATR CIN120/10,91.99,3   B,3.0,B,6.6,5.5,18.35,CONTAINS: 6BTS NUMBSKULL CHOCO MNT & 3SLV 50ML CRK WATER CN
13030,2026-05,3283040,3283044,85003846183600,742454,2026-05-01,2026-05-31,NUMBSKULL CHOCO MINT,91.99,6   B,6.0,B,15.09,12.58,18.35,CONTAINS: 6BTS NUMBSKULL CHOCO MNT & 3SLV 50ML CRK WATER CN
13031,2026-05,2270940,3283046,850038461638,742453,2026-05-01,2026-05-31,BEAR FIGHT BOURBON6P,44.99,1   B,1.0,B,27.09,21.28,12.28,CONTAINS: 2BT 750ML NUMBSKL CHOCO MNT & 1BT BEAR FGHT BBN
13032,2026-05,3283040,3283046,85003846183600,742454,2026-05-01,2026-05-31,NUMBSKULL CHOCO MINT,44.99,2   B,2.0,B,15.09,11.85,12.28,CONTAINS: 2BT 750ML NUMBSKL CHOCO MNT & 1BT BEAR FGHT BBN
13033,2026-05,268630,3287031,85156610419,248915,2026-05-01,2026-05-31,KETEL VOD 80,104.0,1   B,1.0,B,35.0,26.0,36.0,"CONTAINS: 1BTL-EA. LIT 80PF & BOT PCH OR, CUC MT & GRF RS"
13034,2026-05,3287030,3287031,85156810000,459343,2026-05-01,2026-05-31,KETEL ONE BOT CUC/MT,104.0,1   B,1.0,B,35.0,26.0,36.0,"CONTAINS: 1BTL-EA. LIT 80PF & BOT PCH OR, CUC MT & GRF RS"
13035,2026-05,3287130,3287031,85156610006,456486,2026-05-01,2026-05-31,KETEL ONE BOT PCH/OR,104.0,1   B,1.0,B,35.0,26.0,36.0,"CONTAINS: 1BTL-EA. LIT 80PF & BOT PCH OR, CUC MT & GRF RS"
13036,2026-05,3287230,3287031,85156710003,456487,2026-05-01,2026-05-31,KETEL ONE BOT GRF/RS,104.0,1   B,1.0,B,35.0,26.0,36.0,"CONTAINS: 1BTL-EA. LIT 80PF & BOT PCH OR, CUC MT & GRF RS"
13037,2026-05,3362540,3362544,80368937033,445943,2026-05-01,2026-05-31,MOZART WH CHOC LIQ6P,39.99,1   B,1.0,B,24.09,19.99,8.19,CONTAINS: 1BTL EA 750ML WHT CHOCO  & DARK CHOCO
13038,2026-05,3362740,3362544,80368937057,473910,2026-05-01,2026-05-31,MOZART DRK CHOCOLA6P,39.99,1   B,1.0,B,24.09,19.99,8.19,CONTAINS: 1BTL EA 750ML WHT CHOCO  & DARK CHOCO
13039,2026-05,3466760,3466764,720815984424,509228,2026-05-01,2026-05-31,SEAG VOD PLATINUM,220.0,1   C,1.0,C,5.33,4.12,64.27,CONTAINS: 1CS EA 375ML & 200ML & 50ML SEAG VODKA PLAT
13040,2026-05,3466770,3466764,720815984370,509228,2026-05-01,2026-05-31,SEAG VOD PLATINUM,220.0,1   C,1.0,C,3.33,2.57,64.27,CONTAINS: 1CS EA 375ML & 200ML & 50ML SEAG VODKA PLAT
13041,2026-05,3466790,3466764,720815984202,509228,2026-05-01,2026-05-31,SEAG VOD PLAT 120/10,220.0,1   C,1.0,C,11.7,9.05,64.27,CONTAINS: 1CS EA 375ML & 200ML & 50ML SEAG VODKA PLAT
13042,2026-05,3466860,3466864,720815985629,509227,2026-05-01,2026-05-31,SEAG VOD EXTR SMOOTH,170.08,1   C,1.0,C,4.68,3.53,55.28,CONTAINS: 1CS EA 375ML & 200ML & 50ML SEAG VOD X-SMOOTH
13043,2026-05,3466870,3466864,720815985575,509227,2026-05-01,2026-05-31,SEAG VOD EXTR SMOOTH,170.08,1   C,1.0,C,2.85,2.15,55.28,CONTAINS: 1CS EA 375ML & 200ML & 50ML SEAG VOD X-SMOOTH
13044,2026-05,3466890,3466864,720815985308,509227,2026-05-01,2026-05-31,SEAG VOD EXSM 120/10,170.08,1   C,1.0,C,8.4,6.33,55.28,CONTAINS: 1CS EA 375ML & 200ML & 50ML SEAG VOD X-SMOOTH
13045,2026-05,3497040,3497045,88352124810,531570,2026-05-01,2026-05-31,EL MAYOR BLANCO 6P,170.99,1   C,1.0,C,28.39,24.6,26.33,CONTAINS: 1CS 750ML & 3BTL 375ML EL MAYOR BLANCO
13046,2026-05,3497060,3497045,88352143491,531570,2026-05-01,2026-05-31,EL MAYOR BLANCO 12P,170.99,3   B,3.0,B,8.99,7.79,26.33,CONTAINS: 1CS 750ML & 3BTL 375ML EL MAYOR BLANCO
13047,2026-05,3497060,3497061,88352143491,531570,2026-05-01,2026-05-31,EL MAYOR BLANCO 12P,106.99,6   B,6.0,B,8.99,8.91,0.89,CONTAINS: 6BTL 375ML EA EL MAYOR BLANCO & REPOSADO
13048,2026-05,3497160,3497061,88352143507,531573,2026-05-01,2026-05-31,EL MAYOR REPO 12P,106.99,6   B,6.0,B,8.99,8.91,0.89,CONTAINS: 6BTL 375ML EA EL MAYOR BLANCO & REPOSADO
13049,2026-05,3497140,3497142,88352124803,531573,2026-05-01,2026-05-31,EL MAYOR REPOSADO 6P,178.99,1   C,1.0,C,29.69,25.9,26.13,CONTAINS: 1CS 750ML & 3BTL 375ML EL MAYOR REPOSADO
13050,2026-05,3497160,3497142,88352143507,531573,2026-05-01,2026-05-31,EL MAYOR REPO 12P,178.99,3   B,3.0,B,8.99,7.84,26.13,CONTAINS: 1CS 750ML & 3BTL 375ML EL MAYOR REPOSADO
13051,2026-05,3574930,3574934,82000752974,281178,2026-05-01,2026-05-31,BULLEIT RYE,45.99,1   B,1.0,B,38.0,27.74,17.01,CONTAINS: 1BTL LITER RYE & 1BTL 750ML COFFEE
13052,2026-05,3592540,3574934,857932007009,653692,2026-05-01,2026-05-31,MR BLACK COFFEE 6P,45.99,1   B,1.0,B,25.0,18.25,17.01,CONTAINS: 1BTL LITER RYE & 1BTL 750ML COFFEE
13053,2026-05,3575130,3575134,87000005549,248800,2026-05-01,2026-05-31,BULLEIT BBN,78.99,2   B,2.0,B,38.0,29.71,22.01,"CONTAINS: 2BTL 1L BOURBON,1BT 750ML MR BLACK COFFEE"
13054,2026-05,3592540,3575134,857932007009,653692,2026-05-01,2026-05-31,MR BLACK COFFEE 6P,78.99,1   B,1.0,B,25.0,19.55,22.01,"CONTAINS: 2BTL 1L BOURBON,1BT 750ML MR BLACK COFFEE"
13055,2026-05,3574930,3575135,82000752974,281178,2026-05-01,2026-05-31,BULLEIT RYE,61.99,1   B,1.0,B,38.0,30.99,14.01,CONTAINS: 1BT EACH LITER- BULLIET RYE & BOURBON
13056,2026-05,3575130,3575135,87000005549,248800,2026-05-01,2026-05-31,BULLEIT BBN,61.99,1   B,1.0,B,38.0,30.99,14.01,CONTAINS: 1BT EACH LITER- BULLIET RYE & BOURBON
13057,2026-05,3580030,3580031,856724006008,504252,2026-05-01,2026-05-31,CASAMIGO ANEJO 6P,165.99,1   B,1.0,B,61.09,43.51,67.04,"CONTAINS: 1BOTTLE EA LITER ANEJO, BLANCO, REPOSADO & MEZCAL"
13058,2026-05,3581030,3580031,856724006107,504250,2026-05-01,2026-05-31,CASAMIGO BLANCO 6P,165.99,1   B,1.0,B,55.09,39.24,67.04,"CONTAINS: 1BOTTLE EA LITER ANEJO, BLANCO, REPOSADO & MEZCAL"
13059,2026-05,3582030,3580031,856724006336,504249,2026-05-01,2026-05-31,CASAMIGO MEZCAL,165.99,1   B,1.0,B,58.76,41.85,67.04,"CONTAINS: 1BOTTLE EA LITER ANEJO, BLANCO, REPOSADO & MEZCAL"
13060,2026-05,3582330,3580031,856724006206,504251,2026-05-01,2026-05-31,CASAMIGO REPO 6P,165.99,1   B,1.0,B,58.09,41.37,67.04,"CONTAINS: 1BOTTLE EA LITER ANEJO, BLANCO, REPOSADO & MEZCAL"
13061,2026-05,3574930,3581031,82000752974,281178,2026-05-01,2026-05-31,BULLEIT RYE,89.99,1   B,1.0,B,38.0,26.08,41.1,"CONTAINS: 1BTL-LITER EA, CASAMIG BLNC, BULLEIT BRBN & RYE3P"
13062,2026-05,3575130,3581031,87000005549,248800,2026-05-01,2026-05-31,BULLEIT BBN,89.99,1   B,1.0,B,38.0,26.08,41.1,"CONTAINS: 1BTL-LITER EA, CASAMIG BLNC, BULLEIT BRBN & RYE3P"
13063,2026-05,3581030,3581031,856724006107,504250,2026-05-01,2026-05-31,CASAMIGO BLANCO 6P,89.99,1   B,1.0,B,55.09,37.81,41.1,"CONTAINS: 1BTL-LITER EA, CASAMIG BLNC, BULLEIT BRBN & RYE3P"
13064,2026-05,3581060,3581061,856724006121,504250,2026-05-01,2026-05-31,CASAMIGO BLANCO 12P,109.99,3   B,3.0,B,19.09,17.41,10.55,CONTAINS: 3BTLE EACH 375ML REPOSADO & BLANCO
13065,2026-05,3582360,3581061,856724006220,504251,2026-05-01,2026-05-31,CASAMIGO REPO 12P,109.99,3   B,3.0,B,21.09,19.24,10.55,CONTAINS: 3BTLE EACH 375ML REPOSADO & BLANCO
13066,2026-05,3580030,3582331,856724006008,504252,2026-05-01,2026-05-31,CASAMIGO ANEJO 6P,125.99,1   B,1.0,B,61.09,44.16,48.28,"CONTAINS: 1BTL-LITERS EACH REPOSADO, ANEJO & BLANCO 3PK"
13067,2026-05,3581030,3582331,856724006107,504250,2026-05-01,2026-05-31,CASAMIGO BLANCO 6P,125.99,1   B,1.0,B,55.09,39.83,48.28,"CONTAINS: 1BTL-LITERS EACH REPOSADO, ANEJO & BLANCO 3PK"
13068,2026-05,3582330,3582331,856724006206,504251,2026-05-01,2026-05-31,CASAMIGO REPO 6P,125.99,1   B,1.0,B,58.09,41.99,48.28,"CONTAINS: 1BTL-LITERS EACH REPOSADO, ANEJO & BLANCO 3PK"
13069,2026-05,3582330,3582332,856724006206,504251,2026-05-01,2026-05-31,CASAMIGO REPO 6P,266.99,1   C,1.0,C,58.09,41.52,106.55,CONTAINS: 1CS-LTR CASAMIGOS REP/1BTL-750ML MR. BLK COFEE 7P
13070,2026-05,3592540,3582332,857932007009,653692,2026-05-01,2026-05-31,MR BLACK COFFEE 6P,266.99,1   B,1.0,B,25.0,17.87,106.55,CONTAINS: 1CS-LTR CASAMIGOS REP/1BTL-750ML MR. BLK COFEE 7P
13071,2026-05,3574930,3582333,82000752974,281178,2026-05-01,2026-05-31,BULLEIT RYE,94.99,1   B,1.0,B,38.0,26.91,39.1,CONTAINS: 1BTL-LTR EA CASAMIGO REPO/BULLEIT BRBN & RYE 3P
13072,2026-05,3575130,3582333,87000005549,248800,2026-05-01,2026-05-31,BULLEIT BBN,94.99,1   B,1.0,B,38.0,26.91,39.1,CONTAINS: 1BTL-LTR EA CASAMIGO REPO/BULLEIT BRBN & RYE 3P
13073,2026-05,3582330,3582333,856724006206,504251,2026-05-01,2026-05-31,CASAMIGO REPO 6P,94.99,1   B,1.0,B,58.09,41.15,39.1,CONTAINS: 1BTL-LTR EA CASAMIGO REPO/BULLEIT BRBN & RYE 3P
13074,2026-05,3582540,3582541,82000812128,780704,2026-05-01,2026-05-31,CASAMIGO LIME MA RTS,599.99,1   C,1.0,C,18.99,16.38,95.53,CONTAINS: 1CS EA 750ML & 375ML LIME AND SPICY MARGARITA
13075,2026-05,3582560,3582541,82000812104,780704,2026-05-01,2026-05-31,CASAMIGO LIM RTS12P,599.99,1   C,1.0,C,9.99,8.61,95.53,CONTAINS: 1CS EA 750ML & 375ML LIME AND SPICY MARGARITA
13076,2026-05,3582640,3582541,82000812135,780705,2026-05-01,2026-05-31,CASAMIGO SP MARGRTS,599.99,1   C,1.0,C,18.99,16.38,95.53,CONTAINS: 1CS EA 750ML & 375ML LIME AND SPICY MARGARITA
13077,2026-05,3582660,3582541,82000812104,780705,2026-05-01,2026-05-31,CASAMIGO SPI RTS12P,599.99,1   C,1.0,C,9.99,8.61,95.53,CONTAINS: 1CS EA 750ML & 375ML LIME AND SPICY MARGARITA
13078,2026-05,3574930,3591531,82000752974,281178,2026-05-01,2026-05-31,BULLEIT RYE,70.99,1   B,1.0,B,38.0,30.59,17.19,"CONTAINS: 2BT-LITER CAPTAIN MORGAN SPIC,1BT BULLEIT RYE 3P"
13079,2026-05,3591530,3591531,87000002708,248782,2026-05-01,2026-05-31,CAPT MORG SPICE,70.99,2   B,2.0,B,25.09,20.19,17.19,"CONTAINS: 2BT-LITER CAPTAIN MORGAN SPIC,1BT BULLEIT RYE 3P"
